dataset,type,metric,n_runs,mean_diff,sd_diff,wilcox_p,t_p,ci_lo,ci_hi,cohens_dz,n_pos,n_neg,n_zero,sign_p,OOB,SB_OOB,exp,seed
threenorm,synthetic,E1_B,50,-0.0006977126881387341,0.00596914292933321,0.5430836448275458,0.41251982209090543,-0.0023941243386598025,0.0009986989623823343,-0.1168865775872237,24,26,0,0.8877248273407867,0.006070151067977561,0.005372438379838827,exp1,93
threenorm,synthetic,E2_B,50,-0.0006977126881387341,0.00596914292933321,0.5430836448275458,0.41251982209090543,-0.0023941243386598025,0.0009986989623823343,-0.1168865775872237,24,26,0,0.8877248273407867,0.006070151067977561,0.005372438379838827,exp1,93
ringnorm,synthetic,E1_B,50,0.0016461338656197078,0.009701175353069363,0.29270441635494554,0.235968180111253,-0.001110909664335283,0.004403177395574699,0.16968396155202844,29,21,0,0.3222363203575473,0.03815046986245038,0.03979660372807009,exp1,93
ringnorm,synthetic,E2_B,50,0.0016461338656197078,0.009701175353069363,0.29270441635494554,0.235968180111253,-0.001110909664335283,0.004403177395574699,0.16968396155202844,29,21,0,0.3222363203575473,0.03815046986245038,0.03979660372807009,exp1,93
breast-cancer,real,E1_B,50,-3.067352647641075e-05,0.0025430635071970143,0.9691988460743741,0.9323794100910316,-0.0007534041785477449,0.0006920571255949233,-0.012061643914752,26,24,0,0.8877248273407867,0.005532353455293685,0.005501679928817275,exp1,93
breast-cancer,real,E2_B,50,-3.067352647641076e-05,0.0025430635071970143,0.9691988460743741,0.9323794100910315,-0.0007534041785477449,0.0006920571255949233,-0.012061643914752005,26,24,0,0.8877248273407867,0.005532353455293685,0.005501679928817275,exp1,93
diabetes,real,E1_B,50,0.00038011084025947107,0.0030096021193095424,0.36931622464764846,0.37618422982445665,-0.0004752086183415856,0.0012354302988605277,0.12629936622541835,25,25,0,1.0,0.0032063394555830187,0.00358645029584249,exp1,93
diabetes,real,E2_B,50,0.00038011084025947107,0.0030096021193095424,0.36931622464764846,0.37618422982445665,-0.0004752086183415856,0.0012354302988605277,0.12629936622541835,25,25,0,1.0,0.0032063394555830187,0.00358645029584249,exp1,93
vehicle,real,E1_B,50,3.9724269843764285e-05,0.001913310282238336,0.6922640671767548,0.8838843973663559,-0.0005040324959560183,0.000583481035643547,0.020762063640452404,25,25,0,1.0,0.0030748564624018967,0.003114580732245661,exp1,93
vehicle,real,E2_B,50,0.00011692263286167042,0.002351579082083468,0.5495041724605588,0.7266607771144036,-0.0005513887477159861,0.0007852340134393269,0.04972090190480794,25,25,0,1.0,0.0035912679780508525,0.003708190610912523,exp1,93
satellite,real,E1_B,50,0.00010538714766817818,0.000323362641060598,0.009679348599697208,0.025471322201657574,1.3488501893961833e-05,0.00019728579344239453,0.32591009067256066,33,17,0,0.032839137564268595,0.0016573404721594916,0.0017627276198276698,exp1,93
satellite,real,E2_B,50,0.00011014462122772999,0.0004283700463320211,0.03884721354041419,0.07515713198133263,-1.1596798928390553e-05,0.00023188604138385052,0.25712493712120826,33,17,0,0.032839137564268595,0.0022194450085294523,0.002329589629757182,exp1,93
dna,real,E1_B,50,-6.952448487338196e-06,0.0010028234144716917,0.6851558007537824,0.9611003876996397,-0.00029195170949768406,0.00027804681252300764,-0.006932874110244913,25,25,0,1.0,0.005851731743143125,0.005844779294655786,exp1,93
dna,real,E2_B,50,2.5922391546910966e-06,0.0010766125508734406,0.7354651097707905,0.9864853859433598,-0.0003033776623907773,0.00030856214070015944,0.0024077734860029724,25,25,0,1.0,0.006343932649521473,0.006346524888676165,exp1,93
friedman1,synthetic,EB1,50,0.01874712243183967,0.0768352815749527,0.12720472479615466,0.09078006277519964,-0.0030892229828908837,0.04058346784657022,0.24399106826402242,26,24,0,0.8877248273407867,2.1475615077287564,2.166308630160596,exp2,93
friedman1,synthetic,EB2,50,0.01874712243183967,0.0768352815749527,0.12720472479615466,0.09078006277519964,-0.0030892229828908837,0.04058346784657022,0.24399106826402242,26,24,0,0.8877248273407867,2.1475615077287564,2.166308630160596,exp2,93
friedman2,synthetic,EB1,50,0.4999237075422138,4.601122095995112,0.5559619018881657,0.4460021862531275,-0.8077007238915189,1.8075481389759467,0.10865256281230946,26,24,0,0.8877248273407867,244.01435434748825,244.51427805503047,exp2,93
friedman2,synthetic,EB2,50,0.4999237075422138,4.601122095995112,0.5559619018881657,0.4460021862531275,-0.8077007238915189,1.8075481389759467,0.10865256281230946,26,24,0,0.8877248273407867,244.01435434748825,244.51427805503047,exp2,93
friedman3,synthetic,EB1,50,0.0013249800300167791,0.006318454351718106,0.25066313977323296,0.14453035564455968,-0.0004707048283348174,0.0031206648883683754,0.20970002412955507,27,23,0,0.6718110337653662,0.1553889774350645,0.1567139574650813,exp2,93
friedman3,synthetic,EB2,50,0.0013249800300167791,0.006318454351718106,0.25066313977323296,0.14453035564455968,-0.0004707048283348174,0.0031206648883683754,0.20970002412955507,27,23,0,0.6718110337653662,0.1553889774350645,0.1567139574650813,exp2,93
Boston,real,EB1,50,0.016778668599996226,0.08135134604295502,0.12481544226448382,0.15110976969520723,-0.006341128135756581,0.039898465335749034,0.2062494281426736,29,21,0,0.3222363203575473,5.6354346690541375,5.652213337654134,exp2,93
Boston,real,EB2,50,0.016778668599996226,0.08135134604295502,0.12481544226448382,0.15110976969520723,-0.006341128135756581,0.039898465335749034,0.2062494281426736,29,21,0,0.3222363203575473,5.6354346690541375,5.652213337654134,exp2,93
Ozone,real,EB1,50,-0.01083089225623354,1.090473678378693,0.9845965528965382,0.9442949847427557,-0.32074008265232007,0.2990782981398529,-0.009932282154977658,24,26,0,0.8877248273407867,8.637763499081924,8.62693260682569,exp2,93
Ozone,real,EB2,50,-0.01083089225623354,1.090473678378693,0.9845965528965382,0.9442949847427557,-0.32074008265232007,0.2990782981398529,-0.009932282154977658,24,26,0,0.8877248273407867,8.637763499081924,8.62693260682569,exp2,93
waveform,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.3427417521138998,0.3427417521138998,exp3,93
waveform,synthetic,R2,50,-0.0002090553333324367,0.09836928605179936,0.6431082253817728,0.988071262484782,-0.02816529710661378,0.027747186439948907,-0.0021252094197608817,24,26,0,0.8877248273407867,0.0442313994686318,0.04402234413529936,exp3,93
waveform,synthetic,R3,50,-0.00015590683558640438,0.09773419378686254,0.6431082253817728,0.9910459677596819,-0.027931657384223044,0.027619843713050235,-0.0015952127862885325,24,26,0,0.8877248273407867,0.3866450042776888,0.38648909744210236,exp3,93
waveform,synthetic,R4,50,-0.04060435008839903,0.5215989176444291,0.4174372237054712,0.5845090194246035,-0.188841122312922,0.10763242213612395,-0.07784592474188907,23,27,0,0.6718110337653662,41.68527938793426,41.64467503784586,exp3,93
twonorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,93
twonorm,synthetic,R2,50,0.004039081153050375,0.03684970882805949,0.3154070613725698,0.4420304622190393,-0.006433490221817372,0.014511652527918124,0.10960958122889661,32,18,0,0.06490864707227226,0.01847784545494699,0.022516926607997364,exp3,93
twonorm,synthetic,R3,50,0.004034705781614299,0.03681449983978085,0.3154070613725698,0.4420884944939444,-0.0064278593094994705,0.014497270872728068,0.1095955615090143,32,18,0,0.06490864707227226,0.018469199657336587,0.022503905438950884,exp3,93
twonorm,synthetic,R4,50,-0.0012862399999988127,0.6653999850421882,0.9768966233582237,0.9891498721730054,-0.19039082339589444,0.18781834339589681,-0.0019330328056999602,23,27,0,0.6718110337653662,34.38306592,34.38177968,exp3,93
threenorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,93
threenorm,synthetic,R2,50,0.011995505349191997,0.039739406004128786,0.023891646229081805,0.03783577056741865,0.0007016911235504662,0.023289319574833527,0.3018541683271689,32,18,0,0.06490864707227226,0.015645152429827076,0.027640657779019074,exp3,93
threenorm,synthetic,R3,50,0.011982111091933742,0.03968629046641514,0.023891646229081805,0.037795357066678935,0.0007033921350883927,0.02326083004877909,0.30192066205012796,32,18,0,0.06490864707227226,0.015637816030701145,0.027619927122634887,exp3,93
threenorm,synthetic,R4,50,0.08128015999999832,0.9280049975227711,0.9077798683161526,0.5385708033476097,-0.1824559421802959,0.3450162621802925,0.08758590763731733,22,28,0,0.47988766169832847,62.749082560000005,62.830362720000004,exp3,93
ringnorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,93
ringnorm,synthetic,R2,50,0.0011235625649585823,0.32446774695495084,0.7354651097707905,0.9805647166438971,-0.09108915082942265,0.09333627595933981,0.003462786595903407,27,23,0,0.6718110337653662,0.6241483122225684,0.625271874787527,exp3,93
ringnorm,synthetic,R3,50,0.0009311125252755381,0.31992452137206984,0.7354651097707905,0.9836644865825945,-0.08999043044464315,0.09185265549519424,0.002910413122702343,27,23,0,0.6718110337653662,0.6198295785163818,0.6207606910416573,exp3,93
ringnorm,synthetic,R4,50,-0.15544592000000024,1.269108223940971,0.7500615576122862,0.39065901770022726,-0.5161224865277948,0.20523064652779435,-0.1224843689983293,29,21,0,0.3222363203575473,44.1041528,43.94870688,exp3,93
twonorm,class,absdiff,50,-0.0014119999999999992,0.015432402169937572,0.3490781178873127,0.520668804580912,-0.005797840169441736,0.0029738401694417373,-0.09149580113655832,24,26,0,0.8877248273407867,0.02316,0.021748,exp4,93
twonorm,class,eOB,50,0.0015999999999999992,0.015696093365508996,0.599081610762902,0.4744589328930585,-0.002860780378045047,0.006060780378045045,0.10193619283100602,25,21,4,0.6587380770236574,0.0871,0.0887,exp4,93
twonorm,class,eTS,50,-0.0006680000000000001,0.007272605574120922,0.4342267177879442,0.5190558361131367,-0.002734851635425884,0.0013988516354258836,-0.09185153700305612,21,29,0,0.3222363203575473,0.081676,0.081008,exp4,93
twonorm,class,ratio,50,-0.076986685959622,1.0593422100899865,0.3441377171515169,0.6096434604607748,-0.3780484109610931,0.22407503904184903,-0.07267404737236169,23,27,0,0.6718110337653662,1.5290623650705981,1.4520756791109761,exp4,93
friedman1,reg,absdiff,50,-0.04065547240861236,0.4867210484316405,0.37448608161773816,0.5574752810407155,-0.17898006387646948,0.09766911905924473,-0.08352930809057127,20,30,0,0.20263875106454096,1.1685835192662046,1.1279280468575923,exp4,93
friedman1,reg,eOB,50,-0.010053481816381122,0.5466379178122678,0.8772529937158152,0.8970613188916269,-0.16540625915336088,0.14529929552059864,-0.018391482714219243,27,23,0,0.6718110337653662,8.345528080867373,8.335474599050993,exp4,93
friedman1,reg,eTS,50,0.004679343295540868,0.24778903933845847,0.6780753001003559,0.8943189804103869,-0.06574152251075675,0.0751002091018385,0.018884383700076775,27,23,0,0.6718110337653662,7.962183610732703,7.966862954028244,exp4,93
friedman1,reg,ratio,50,-0.057642511906738504,0.5546314223594337,0.27112575251096327,0.4659081185396807,-0.21526701810041363,0.09998199428693663,-0.10392940173047528,18,32,0,0.06490864707227226,1.3198466508821367,1.2622041389753982,exp4,93
friedman1,reg,mse_oob_outputs,50,0.25879999629410055,0.720312246244656,0.014989765750559717,0.0142864524444054,0.05408952093630346,0.4635104716518977,0.3592886246809671,30,20,0,0.20263875106454096,10.688248824801098,10.9470488210952,exp5,93
friedman1,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,13.271713703456992,13.271713703456992,exp5,93
friedman2,reg,mse_oob_outputs,50,-41.18408547962674,1730.844492966242,0.9307672881116184,0.8670787694247342,-533.0846477327337,450.7164767734802,-0.02379421470096793,24,26,0,0.8877248273407867,27276.304385052936,27235.120299573307,exp5,93
friedman2,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,37725.42107730769,37725.42107730769,exp5,93
friedman3,reg,mse_oob_outputs,50,-0.0007178041527735249,0.004060193146115726,0.12720472479615466,0.21720102596769741,-0.001871698277604929,0.0004360899720578792,-0.17679064195756997,22,28,0,0.47988766169832847,0.04110843773473054,0.04039063358195701,exp5,93
friedman3,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,0.043807607385541576,0.043807607385541576,exp5,93
Boston,reg,mse_oob_outputs,50,-0.30853485973533346,4.487005820680193,0.7573938559469158,0.6289788833296133,-1.5837278045636811,0.9666580850930144,-0.06876185859027081,26,24,0,0.8877248273407867,20.359944266103394,20.051409406368062,exp5,93
Boston,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,20.51752156862745,20.51752156862745,exp5,93
Ozone,reg,mse_oob_outputs,50,170.77202828757868,933.2045430305611,0.2546669176637165,0.20174099354531347,-94.4417683760364,435.98582495119376,0.182995281755702,27,23,0,0.6718110337653662,5653.154866760834,5823.926895048412,exp5,93
Ozone,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,9476.253667417417,9476.253667417417,exp5,93
waveform,synthetic,E1_B,50,0.00025753793439584,0.003980146174536345,0.7065616658464238,0.6493067273391503,-0.0008736070928207479,0.001388682961612428,0.06470564725574209,24,26,0,0.8877248273407867,0.022245537797591117,0.022503075731986958,exp1,94
waveform,synthetic,E2_B,50,0.00036859376362061944,0.004293447376734519,0.5954670611307022,0.5466183279103038,-0.0008515904800837213,0.0015887780073249602,0.08585030426085295,26,24,0,0.8877248273407867,0.024644378813304512,0.02501297257692513,exp1,94
twonorm,synthetic,E1_B,50,0.0011955224205400722,0.006156990477336116,0.12962944555138656,0.17599970716700103,-0.0005542749124360052,0.0029453197535161497,0.19417318005294806,29,21,0,0.3222363203575473,0.004396219027499353,0.005591741448039425,exp1,94
twonorm,synthetic,E2_B,50,0.0011955224205400722,0.006156990477336116,0.12962944555138656,0.17599970716700103,-0.0005542749124360052,0.0029453197535161497,0.19417318005294806,29,21,0,0.3222363203575473,0.004396219027499353,0.005591741448039425,exp1,94
threenorm,synthetic,E1_B,50,-0.0008121048400679082,0.006230663478300829,0.32480367384326986,0.36123048355620135,-0.0025828398082530907,0.0009586301281172743,-0.13034002604958184,22,28,0,0.47988766169832847,0.006341935083864553,0.0055298302437966455,exp1,94
threenorm,synthetic,E2_B,50,-0.0008121048400679082,0.006230663478300829,0.32480367384326986,0.36123048355620135,-0.0025828398082530907,0.0009586301281172743,-0.13034002604958184,22,28,0,0.47988766169832847,0.006341935083864553,0.0055298302437966455,exp1,94
ringnorm,synthetic,E1_B,50,0.0009584320464781731,0.0072484562289511405,0.30165031586426316,0.3543853346038338,-0.0011015564209881773,0.003018420513944524,0.13222567898666324,30,20,0,0.20263875106454096,0.0376277529793567,0.03858618502583487,exp1,94
ringnorm,synthetic,E2_B,50,0.0009584320464781733,0.0072484562289511405,0.30165031586426316,0.3543853346038337,-0.0011015564209881773,0.003018420513944524,0.13222567898666326,30,20,0,0.20263875106454096,0.0376277529793567,0.03858618502583487,exp1,94
breast-cancer,real,E1_B,50,-8.887264236568271e-05,0.0025648905072443635,0.48703270055524284,0.8074716990037012,-0.0008178064592153785,0.0006400611744840131,-0.03464968275045965,21,29,0,0.3222363203575473,0.005197725502869112,0.0051088528605034295,exp1,94
breast-cancer,real,E2_B,50,-8.887264236568273e-05,0.0025648905072443635,0.48703270055524284,0.8074716990037012,-0.0008178064592153785,0.0006400611744840131,-0.034649682750459654,21,29,0,0.3222363203575473,0.005197725502869112,0.0051088528605034295,exp1,94
diabetes,real,E1_B,50,0.0009256203698110599,0.003163133079848276,0.04166589793241663,0.04382365690059606,2.666789500365616e-05,0.0018245728446184633,0.2926277037498083,34,16,0,0.015346677832630155,0.002845645042946713,0.0037712654127577726,exp1,94
diabetes,real,E2_B,50,0.0009256203698110599,0.003163133079848276,0.04166589793241663,0.04382365690059606,2.666789500365616e-05,0.0018245728446184633,0.2926277037498083,34,16,0,0.015346677832630155,0.002845645042946713,0.0037712654127577726,exp1,94
vehicle,real,E1_B,50,-7.297154916698786e-05,0.001688203056502864,0.5954670611307022,0.7611715132797291,-0.0005527535492633819,0.00040681045092940614,-0.04322439109792245,23,27,0,0.6718110337653662,0.003374751177326594,0.003301779628159606,exp1,94
vehicle,real,E2_B,50,-0.00016903353157761818,0.0019146757375997372,0.5495041724605588,0.5353553851104706,-0.0007131783554974308,0.00037511129234219447,-0.08828311147323611,24,26,0,0.8877248273407867,0.004069506132397749,0.0039004726008201305,exp1,94
satellite,real,E1_B,50,-5.160245199479209e-05,0.000406832197197955,0.35407465575527786,0.37416223288389927,-0.0001672228831528696,6.401797916328543e-05,-0.12683964629693148,22,28,0,0.47988766169832847,0.001763350564226667,0.001711748112231875,exp1,94
satellite,real,E2_B,50,-7.14518341513296e-05,0.000519714611935099,0.3441377171515169,0.3357504395169656,-0.0002191530926184683,7.624942431580909e-05,-0.1374828271333121,22,28,0,0.47988766169832847,0.0023376215076847894,0.00226616967353346,exp1,94
dna,real,E1_B,50,-0.00019045733804234628,0.001000059553532467,0.12962944555138656,0.18428696865402625,-0.00047467111846473696,9.375644238004446e-05,-0.19044599631052178,22,28,0,0.47988766169832847,0.006048060527917883,0.005857603189875537,exp1,94
dna,real,E2_B,50,-0.0002222634077649878,0.001038645876817123,0.09684126144708755,0.13666225069582458,-0.0005174432999300194,7.291648440004387e-05,-0.21399344350752406,19,31,0,0.11892045255943624,0.006577120517325102,0.006354857109560114,exp1,94
friedman1,synthetic,EB1,50,-0.0059439921863602765,0.0752864153938632,0.7065616658464238,0.5792001535947514,-0.027340154702841513,0.01545217033012096,-0.0789517226350079,22,28,0,0.47988766169832847,2.1094573178448397,2.1035133256584793,exp2,94
friedman1,synthetic,EB2,50,-0.0059439921863602765,0.0752864153938632,0.7065616658464238,0.5792001535947514,-0.027340154702841513,0.01545217033012096,-0.0789517226350079,22,28,0,0.47988766169832847,2.1094573178448397,2.1035133256584793,exp2,94
friedman2,synthetic,EB1,50,-0.6905295286591064,4.151608951271104,0.16450697560774286,0.24523035296287513,-1.8704037378582792,0.4893446805400664,-0.1663281722252974,19,31,0,0.11892045255943624,241.6088475674179,240.9183180387588,exp2,94
